评分,用户,评论详情,日期,IP位置
5分 超棒,无语达人,自古有灵性的地方才会建立寺庙，所以寺庙附近也就有灵猴出没，九龙浴佛壁也为人们带来服气，山中自有美景，相传建立寺庙之初在此倒栽了一颗松树竟奇迹般的存活了,2020-07-10,IP属地：未知
4分 满意,驴喵行,弘福寺位黔灵山景区内的一处山上。弘福寺不是很大，入寺需要单独购买门票2元。寺的后山处有很多舍利塔。寺门口的小广场上也鸽子与猴子。,2019-11-01,IP属地：未知
5分 超棒,231****119,弘福寺是贵阳市黔灵山古寺景点，位于贵阳市中心黔灵山，为赤松和尚（1634-1706）创建于清康熙十一年（1672），初创时称“宏福寺”，后改“弘福寺”。,2022-08-27,IP属地：北京
5分 超棒,Mikhail Misha,有黔南第一山美誉的贵阳黔灵山公园，坐落于贵阳市区城市中心，郁郁葱葱的森林，碧波荡漾的黔灵湖，还有黔灵山上的弘福寺，香火旺盛，佛经袅袅，值得一游！,2022-11-22,IP属地：贵州
5分 超棒,caicaiw,服饰是在贵阳地区非常有名的一座寺庙，山上香火很旺盛，尤其是在爬山的时候可以看到很多小猴子在路上嬉戏玩耍，切记不要手里拿着东西，避免被猴子抓上。,2020-07-19,IP属地：未知
5分 超棒,西单大叔,黔灵山上的一个寺院，香火很盛，从公园爬山十几分钟就能上来。旁边就是猕猴聚集的地方，因为居士们每天都喂猴子，所以它们会在固定时间来。,2019-02-12,IP属地：未知
4分 满意,Cecil,门票2元，烧香的地方，现在正在装修。,2019-06-11,IP属地：未知
5分 超棒,Sinuyre,如果没记错的话，黔灵山公园里面的弘福寺那边有好多的小猴子，不断有猴子从寺庙的墙头上走来走去，完全不怕人，挺有意思。,2019-08-12,IP属地：未知
3分 不错,123-traveller,在黔灵山公园内的一个寺庙，貌似要买票，进去参观的人不多。,2018-08-04,IP属地：未知
5分 超棒,m41****88,素有“贵州首刹”之称。弘福寺内有摩岩石刻、古佛洞、塔林等古代遗迹，香火十分旺盛。,2020-09-16,IP属地：未知
5分 超棒,依然快樂,贵阳住了十几天每天都是早上逛逛公园遛弯城市小摊，路过弘福寺进去拜拜啦！,2022-08-21,IP属地：北京
5分 超棒,PINGPINGPING1013,门口就有停车位非常方便，而且从进门开始就感觉到舒适，环境分给到5分！,2021-12-29,IP属地：未知
5分 超棒,m41****88,寺庙本身素以祈福灵验著称，因此香火十分旺盛。,2021-08-27,IP属地：未知
4分 满意,华-Rainbow,弘福寺不是很大，入寺需要单独购买门票2元。弘福寺位黔灵山景区内的一处山上。寺的后山处有很多舍利塔,2021-12-19,IP属地：未知
5分 超棒,M50****7132,"清静优雅，净化心灵
【景色】人境合一",2023-01-07,IP属地：山东
5分 超棒,xialin7461,在黔灵公园内，两元门票，香火鼎盛。,2022-10-06,IP属地：贵州
5分 超棒,BFHYD,不错，累了一天了到寺庙拜拜佛，净化一下心灵，感觉挺好！,2019-11-24,IP属地：未知
5分 超棒,迷惑大赏,买起香蜡纸烛冲进弘福寺嘞门，各位神仙都挨到拜了一轮,2024-04-16,IP属地：贵州
5分 超棒,zhongyan2,位于贵阳市黔灵公园内的弘福寺，风景不错，香火很旺。,2019-11-02,IP属地：未知
4分 满意,竹里清风,弘福寺坐落于贵阳黔灵山上，始建于1672年，是贵阳最有名的佛教寺院，素有“贵州首刹”之称。,2019-09-10,IP属地：未知
5分 超棒,M31****2860,不错，山不在高，有仙则灵。水不在深，有龙则灵。,2019-04-19,IP属地：未知
5分 超棒,浪总走过系列,门票两元，人不多，据说很灵，喜欢的可以去看看,2019-02-19,IP属地：未知
5分 超棒,zhaocao118,登高望远!很多贵阳人新年第一天必去的地方!,2021-02-23,IP属地：未知
5分 超棒,yychao,大殿佛前虔诚祈祷，身后严于利己做表率。,2022-05-03,IP属地：未知
5分 超棒,zhongyan2,位于贵阳市黔灵公园的弘福寺，香火很旺。,2020-12-14,IP属地：未知
5分 超棒,玻璃beauty,香火旺盛，人们朝拜祈福的地方，很灵o,2022-03-21,IP属地：未知
5分 超棒,zhaocao118,黔灵山上香火很旺的寺庙，据说蛮灵的!,2021-08-24,IP属地：未知
5分 超棒,玻璃beauty,这是一个庄严的地方，大家都可以来祈福,2021-08-10,IP属地：未知
5分 超棒,zhaocao118,去黔灵公园的必去之地，到这里许个愿吧,2020-11-23,IP属地：未知
5分 超棒,仨宝贝,值得去的地方，景色很美，很喜欢这里,2022-08-04,IP属地：天津
5分 超棒,花开静好（曼姐）,非常有佛教氛围，环境不错，古树参天,2021-08-22,IP属地：未知
5分 超棒,奥罗维尔何曾,弘福寺在黔灵山的半山腰，香火旺盛。,2019-06-19,IP属地：未知
5分 超棒,xialin7461,位于黔灵山上，初一去爬山人挤人。,2022-01-31,IP属地：未知
5分 超棒,玻璃beauty,虔诚的信徒们朝拜的地方，香火旺盛,2021-11-19,IP属地：未知
5分 超棒,潇洒1哥,寺美，环境优美，清静之美地呀。,2022-08-22,IP属地：山东
5分 超棒,M37****8689,还不错，可以去上香拜佛，，，，,2020-11-10,IP属地：未知
4分 满意,皓月当空1221,中庭园林有一颗好大的紫薇，开了一树的花，看猴群在上面跳跃嬉戏，很享受！,2018-08-22,IP属地：未知
4分 满意,xueyi001,贵阳的“第一寺”香火旺盛，去黔灵山公园，这是必去的景点。,2020-09-07,IP属地：未知
4分 满意,wjdlilin,寺庙旁边都是猕猴，上寺庙要登山！锻炼身体健康,2021-03-07,IP属地：未知
4分 满意,LangDiao,弘福寺在贵阳还是比较灵性的，经常去烧香。,2019-04-22,IP属地：未知
4分 满意,wonjeong,还是挺大的一个寺庙，在山顶上，要爬上去，一路很多弥猴可以惹着玩，寺庙还有很多在修整，很多人来拜访，还有斋饭可以吃。,2019-11-14,IP属地：未知
4分 满意,_阿遠,应该也是贵州最大的一座寺庙了吧,2021-09-10,IP属地：未知
5分 超棒,M21****779,以前去的时候一朋友被猴子挠了一下，破皮了，回来赶紧去打破伤风针。,2018-07-07,IP属地：未知
4分 满意,精灵背包游侠,黔灵公园里的古刹，位于半山，挺古老的了，文物价值高，佛教气氛浓。,2016-06-14,IP属地：未知
5分 超棒,137****2981,好地方，值得去。谁去谁知道，不去别后悔,2017-08-29,IP属地：未知
